SOURCE,TARGET,RATING,DATE,TIME
1052,2045,1,2015-05-06,00:24:34
1052,2142,1,2015-05-06,00:16:58
1052,215,1,2015-05-06,00:11:05
1052,223,1,2015-05-06,00:15:34
1052,2296,1,2015-05-06,00:12:38
1052,2388,1,2015-05-06,00:12:44
1052,2498,-2,2013-03-08,12:44:47
1052,2565,1,2015-05-06,00:11:55
1052,2642,2,2013-01-25,23:29:47
1052,2658,1,2015-05-06,00:10:42
1052,2934,1,2015-05-06,00:08:03
1052,2942,1,2015-02-10,20:40:55
1052,3129,3,2015-05-06,00:17:05
1052,33,1,2015-05-06,00:11:25
1052,35,1,2015-02-10,21:37:50
1052,3837,1,2015-05-01,19:53:50
1052,3878,1,2015-05-06,00:10:08
1052,3919,1,2015-05-06,00:12:08
1052,41,2,2016-01-04,20:05:45
1052,4197,1,2015-05-06,00:09:40
1052,4291,1,2015-05-06,00:08:50
1052,448,5,2013-12-13,10:12:18
1052,4559,1,2015-05-06,00:08:41
1052,4694,2,2013-12-28,11:43:14
1052,481,1,2015-05-06,00:12:31
1052,51,1,2015-05-06,00:12:48
1052,5179,4,2013-12-13,10:13:32
1052,5227,1,2015-05-06,00:10:50
1052,5299,1,2015-05-06,00:08:23
1052,539,1,2015-05-06,00:12:19
1052,5413,1,2015-05-06,00:09:34
1052,5439,1,2015-05-06,00:09:03
1052,5478,1,2014-04-24,17:41:26
1052,5591,1,2015-05-06,00:09:09
1052,5612,1,2015-05-06,00:12:25
1052,57,1,2015-05-06,00:09:21
1052,5845,1,2015-05-06,00:10:30
1052,595,1,2015-05-06,00:11:14
1052,5990,5,2015-09-22,10:31:46
1052,60,5,2011-06-10,02:45:56
1052,7,1,2015-05-06,00:11:27
1053,1,1,2012-08-09,06:09:03
1053,1009,1,2011-06-10,07:55:14
1053,104,3,2011-07-07,22:43:42
1053,1094,4,2011-07-16,03:21:25
1053,113,2,2011-07-14,16:58:06
1053,1204,1,2011-06-20,23:55:39
1053,1268,1,2011-07-17,04:56:31
1053,1290,1,2011-07-07,08:33:45
1053,1292,2,2011-07-16,02:42:44
1053,13,1,2012-04-27,06:03:08
1053,1310,1,2011-07-07,00:52:03
1053,1316,1,2012-06-18,04:13:33
1053,1317,1,2011-07-11,04:52:32
1053,1321,1,2011-07-11,00:07:37
1053,1386,3,2012-06-01,05:43:27
1053,1394,1,2012-06-02,08:41:46
1053,1565,1,2011-12-13,23:04:15
1053,1566,4,2011-12-29,04:01:09
1053,1628,1,2011-12-13,23:33:01
1053,1921,2,2012-05-29,22:52:48
1053,2028,1,2012-06-17,04:46:30
1053,2103,1,2012-05-31,06:43:07
1053,2455,2,2012-08-19,01:32:55
1053,280,2,2011-07-18,23:13:06
1053,304,2,2012-08-09,01:54:41
1053,41,3,2011-06-10,07:56:17
1053,452,1,2011-07-09,08:01:14
1053,468,3,2011-07-10,00:58:17
1053,492,1,2012-10-09,04:54:16
1053,521,1,2011-07-07,21:13:37
1053,522,1,2011-07-11,04:58:20
1053,537,1,2011-12-17,03:59:12
1053,546,1,2011-08-08,01:05:19
1053,579,1,2011-12-30,06:11:31
1053,608,1,2011-07-07,22:45:36
1053,621,1,2011-07-19,03:14:18
1053,628,1,2011-07-09,02:26:55
1053,664,3,2011-07-29,01:06:24
1053,7,5,2011-12-29,01:16:29
1053,777,1,2011-10-06,10:12:45
1053,781,1,2011-07-29,00:56:24
1053,846,1,2011-07-09,04:18:54
1053,882,3,2011-07-19,06:57:30
1053,905,2,2011-07-15,23:59:47
1053,923,1,2011-07-11,09:52:58
1053,925,2,2011-07-02,04:18:18
1053,937,3,2011-06-10,10:29:49
1054,2836,1,2012-10-19,17:09:57
1054,920,1,2011-06-10,04:32:43
1055,1008,1,2011-06-10,04:52:13
1056,1008,2,2011-06-10,06:28:10
1056,1171,6,2011-06-17,02:33:18
1057,733,1,2011-06-10,06:33:13
1057,923,1,2011-07-26,05:32:03
1058,484,5,2011-06-10,07:24:42
1059,1008,1,2011-06-10,17:10:54
106,96,1,2011-01-20,22:58:13
1060,832,5,2011-06-10,08:49:57
1060,959,5,2011-06-10,08:50:39
1061,937,1,2011-06-10,10:42:34
1062,1071,1,2011-06-11,01:11:11
1062,1179,1,2011-06-18,00:18:08
1062,1410,1,2011-08-17,01:59:53
1062,1427,1,2011-08-17,01:58:59
1062,982,1,2011-06-11,01:16:20
1063,1092,2,2011-06-11,18:19:10
1063,480,2,2011-06-11,00:18:23
1063,978,2,2011-06-10,12:00:29
1064,1274,2,2011-06-28,21:24:24
1064,1276,2,2011-06-29,03:08:13
1064,214,1,2011-06-29,07:00:45
1064,853,3,2011-07-01,07:48:26
1065,1119,10,2011-06-13,06:48:27
1065,1209,1,2011-06-21,10:38:52
1065,870,1,2011-06-21,10:29:15
1065,958,1,2011-06-10,21:30:09
1066,113,1,2011-06-10,21:45:42
1066,492,1,2011-06-11,21:35:38
1066,664,1,2011-07-01,07:57:50
1066,925,1,2011-07-02,03:59:51
1067,627,2,2011-06-15,02:53:42
1067,988,2,2011-06-16,08:48:56
1068,1162,1,2011-06-16,00:45:52
1068,1163,1,2011-06-16,00:50:50
1069,225,1,2011-06-11,00:37:28
107,81,3,2011-01-21,16:03:58
107,96,2,2011-01-26,20:49:45
1070,209,3,2011-06-11,00:38:31
1071,1062,1,2011-06-15,23:17:05
1072,545,1,2011-06-11,12:34:48
1073,144,1,2011-06-11,20:39:18
1073,209,7,2011-06-11,03:06:42
1073,492,1,2011-06-11,23:51:08
1073,733,3,2011-06-11,06:09:02
1073,908,1,2011-06-11,08:38:40
1074,1042,1,2011-06-12,08:34:39
1074,733,8,2011-06-11,05:02:45
1074,908,2,2011-06-11,06:07:54
1074,967,2,2011-06-11,05:21:44
1075,760,5,2011-06-11,05:40:42
1077,801,2,2011-06-11,06:33:24
1078,1079,2,2011-06-11,07:44:49
1078,1080,2,2011-06-11,07:53:59
1078,1081,2,2011-06-11,08:04:02
1078,1082,2,2011-06-11,08:08:08
1078,1083,2,2011-06-11,08:12:09
1078,1085,1,2011-06-11,08:34:36
1078,1086,2,2011-06-11,08:50:34
1078,1087,2,2011-06-11,09:17:29
1078,1088,2,2011-06-11,09:29:23
1078,1089,1,2011-06-11,10:27:29
1078,726,2,2011-06-11,07:29:50
1079,1078,2,2011-06-11,07:45:06
108,104,1,2011-02-01,18:08:21
108,23,1,2011-02-01,17:51:32
108,60,1,2011-01-21,23:05:36
108,7,1,2011-04-25,00:18:04
1080,1078,2,2011-06-11,07:54:19
1081,1078,2,2011-06-11,08:04:04
1082,1078,2,2011-06-11,08:08:39
1083,1078,2,2011-06-11,08:12:26
1084,1045,5,2011-06-11,08:43:39
1084,1100,10,2011-06-23,19:46:37
1084,760,5,2011-06-11,09:52:45
1085,1078,2,2011-06-11,08:35:05
1086,1078,3,2011-06-11,08:50:36
1087,1078,2,2011-06-11,09:17:44
1088,1078,3,2011-06-11,09:29:58
1089,1078,2,2011-06-11,10:27:53
109,1050,1,2011-06-10,17:51:07
109,1184,1,2011-06-19,13:45:45
109,39,1,2011-01-28,16:43:32
109,61,1,2011-05-23,00:12:36
109,7,1,2011-01-24,06:33:17
1090,1341,1,2011-07-18,20:32:13
1090,1349,1,2011-07-21,20:54:43
1090,35,2,2011-06-29,12:11:47
1090,374,1,2011-06-11,13:54:56
1092,1013,10,2011-06-14,20:21:06
1092,1036,1,2011-06-14,03:59:16
1092,1063,2,2011-06-11,18:19:23
1092,1093,1,2011-06-11,18:21:11
1092,1095,1,2011-06-11,21:24:29
1092,1104,1,2011-06-12,04:25:55
1092,1106,1,2011-06-12,06:08:48
1092,1113,1,2011-06-12,17:57:54
1092,1114,2,2011-06-12,18:59:55
1092,1127,1,2011-06-14,03:09:59
1092,203,1,2011-06-12,10:01:09
1092,284,1,2011-06-12,04:51:16
1092,304,1,2011-06-12,20:55:41
1092,394,1,2011-06-11,22:28:07
1092,455,1,2011-06-14,01:48:03
1092,492,10,2011-06-12,05:38:21
1092,726,1,2011-06-14,04:31:58
1092,804,2,2011-06-12,10:13:52
1092,908,10,2011-06-11,18:20:11
1092,923,2,2011-06-12,07:29:48
1092,972,1,2011-06-12,05:07:57
1092,975,1,2011-06-12,10:25:47
1093,908,1,2011-06-11,18:21:59
1094,1053,4,2011-07-16,03:19:17
1094,1173,1,2011-06-17,06:55:03
1094,1237,1,2011-06-26,20:25:49
1094,1242,1,2011-07-01,07:42:56
1094,1268,9,2011-07-20,14:55:18
1094,1275,1,2011-07-16,01:27:34
1094,1292,2,2011-07-16,17:22:47
1094,1298,1,2011-07-04,07:55:56
1094,1299,1,2011-07-21,06:32:07
1094,1301,1,2011-07-04,23:06:50
1094,1319,1,2011-07-10,17:27:19
1094,1334,2,2011-07-16,02:19:00
1094,1348,1,2011-07-28,06:21:15
1094,1386,1,2011-08-30,05:54:39
1094,1389,1,2011-08-12,03:50:02
1094,1400,1,2011-09-09,20:56:52
1094,1412,1,2011-08-10,06:26:59
1094,207,1,2011-08-12,04:20:26
1094,261,3,2011-07-02,18:07:49
1094,280,3,2011-07-21,05:38:58
1094,342,2,2011-06-12,07:19:47
1094,492,2,2011-06-11,20:20:52
1094,577,1,2011-06-25,06:16:19
1094,592,1,2011-06-25,17:17:09
1094,64,10,2011-06-11,18:50:46
1094,729,1,2011-07-07,03:25:51
1094,777,2,2011-07-16,02:17:08
1094,791,1,2011-06-25,17:17:45
1094,80,1,2011-07-21,15:02:00
1094,882,1,2011-08-31,04:57:12
1094,908,1,2011-06-24,07:54:27
1095,1092,10,2011-06-14,20:32:44
1095,1334,1,2012-02-25,16:23:39
1095,1386,2,2012-02-18,02:25:51
1095,1680,1,2012-02-18,04:38:27
1095,1788,2,2012-02-18,19:53:02
1095,1802,1,2012-02-18,03:52:55
1095,35,1,2012-02-20,12:42:41
1095,908,10,2011-06-14,20:43:17
1096,1008,1,2011-06-11,21:56:03
1096,1097,1,2011-06-11,21:56:44
1096,1180,1,2011-06-18,03:22:18
1097,1096,1,2011-06-11,21:57:41
1098,1670,5,2013-05-25,10:18:55
1098,1690,3,2012-07-11,07:37:16
1098,1846,3,2012-07-11,07:49:33
1098,2072,3,2012-06-27,01:15:44
1098,3397,5,2013-05-25,10:18:20
1098,4243,1,2013-05-09,07:24:22
1098,4331,2,2013-05-26,07:01:31
1098,452,1,2011-06-14,22:23:46
1098,492,2,2011-06-12,02:00:55
1098,493,5,2013-05-25,10:18:12
1098,7,10,2011-07-06,12:21:57
1099,882,3,2011-06-12,02:03:59
1099,953,1,2011-06-12,18:01:14
110,1,1,2011-02-13,21:02:28
110,104,1,2011-02-24,21:01:45
110,134,1,2011-02-14,23:28:08
110,142,1,2011-02-13,20:49:44
110,143,1,2011-02-14,04:09:53
110,144,1,2011-02-16,18:46:00
110,155,1,2011-02-17,03:44:24
110,2,1,2011-02-16,18:45:38
110,41,1,2011-02-08,21:44:03
110,57,1,2011-02-08,21:43:56
110,7,1,2011-03-07,10:42:07
110,76,2,2011-02-14,01:46:40
1100,1008,6,2011-06-12,21:53:37
1100,1021,1,2011-06-12,01:40:39
1100,1028,1,2011-06-18,22:18:09
1100,1084,10,2011-06-23,19:48:27
1100,1132,3,2011-06-18,19:26:58
1100,1234,1,2011-06-22,18:44:21
1100,452,1,2011-06-24,22:15:56
1100,578,1,2011-06-19,07:30:26
1100,725,2,2011-06-14,20:44:02
1100,904,2,2011-06-24,06:06:50
1100,923,2,2011-06-17,11:22:54
1100,946,2,2011-06-23,04:53:09
1101,492,1,2011-06-12,02:38:10
1102,383,1,2011-06-12,03:13:21
1103,714,1,2011-06-12,04:06:59
1104,1113,1,2011-06-12,19:08:28
1104,1116,1,2011-06-12,23:00:53
1104,1162,1,2011-06-25,02:59:04
1104,502,2,2011-06-21,04:36:41
1104,908,1,2011-06-12,04:33:13
1104,967,1,2011-06-12,05:56:33
1105,1005,2,2011-06-15,04:48:43
1105,777,1,2011-06-12,14:36:52
1105,967,2,2011-06-12,05:13:47
1106,1092,1,2011-06-12,06:10:10
1106,908,1,2011-06-12,06:09:49
1107,1129,3,2011-06-14,07:03:33
1107,1227,1,2011-06-22,08:20:52
1107,1885,4,2012-03-18,05:13:28
1107,465,2,2011-07-06,07:06:00
1107,634,1,2011-06-23,19:49:57
1107,64,1,2011-06-12,06:40:13
1107,929,1,2011-06-12,06:41:26
1108,492,1,2011-06-12,07:25:20
1109,923,10,2011-06-12,10:33:52
111,1,1,2011-02-09,23:50:37
111,100,1,2011-02-11,01:58:42
111,104,4,2011-05-09,18:17:38
111,499,10,2011-05-09,18:10:46
111,7,1,2011-01-27,00:50:47
1110,1211,-10,2011-06-21,11:24:12
1110,496,1,2011-06-12,12:26:07
1111,817,1,2011-06-12,12:41:54
1112,1178,1,2011-06-17,23:45:15
1112,35,1,2011-06-12,13:40:01
1112,953,1,2011-06-12,13:39:40
1113,1104,1,2011-06-12,19:06:46
1113,35,2,2013-03-15,09:16:18
1113,3699,2,2013-03-24,00:25:46
1113,492,1,2011-06-13,00:50:56
1113,908,1,2011-06-12,18:30:18
1114,1092,1,2011-06-12,19:04:45
1114,492,1,2011-06-13,19:56:37
1115,1348,1,2011-08-25,22:38:27
1115,270,2,2011-07-13,22:53:48
1117,492,1,2011-06-13,00:37:04
1118,1043,1,2011-06-13,04:52:00
1119,1065,10,2011-07-08,08:52:14
1119,1170,1,2011-06-17,02:30:08
1119,209,1,2011-06-14,01:49:59
1119,270,1,2011-06-14,17:51:37
1119,882,2,2011-06-14,01:49:31
112,1,1,2011-10-14,23:48:22
112,110,1,2011-10-14,23:49:29
112,115,2,2011-01-27,22:22:24
112,1354,1,2011-10-14,23:50:01
112,1478,1,2012-10-31,22:32:18
112,1487,2,2012-10-29,20:58:45
112,1519,1,2011-10-16,14:16:53
112,1677,1,2012-03-08,01:27:41
112,1690,1,2012-04-10,22:15:45
112,1701,1,2012-04-20,07:54:43
112,174,1,2011-10-14,23:49:18
112,2138,1,2012-10-31,22:32:31
112,2194,1,2012-10-29,20:45:33
112,223,1,2011-10-13,00:32:04
112,23,2,2012-04-10,22:20:36
112,235,1,2012-04-17,23:39:47
112,2529,1,2012-11-05,08:24:39
112,28,2,2011-10-14,23:48:39
112,3026,1,2012-11-20,12:33:45
112,60,4,2011-01-27,22:23:23
112,61,2,2011-10-16,14:19:01
112,64,2,2011-01-27,03:52:48
112,77,1,2011-01-27,22:21:50
112,775,1,2011-10-14,23:49:50
112,93,2,2011-10-11,05:56:11
112,96,1,2012-10-30,02:21:09
1120,484,1,2011-06-13,09:00:08
1121,2241,10,2012-07-20,00:44:13
1121,346,1,2011-06-13,15:32:07
1122,922,10,2011-06-13,19:51:00
1124,775,1,2011-06-13,22:36:02
1125,882,10,2011-06-13,22:49:26
1126,209,1,2011-06-14,02:16:34
1127,1013,1,2011-06-14,03:13:54
1127,1092,1,2011-06-14,03:23:32
1127,781,1,2011-06-15,18:38:53
1128,1244,1,2011-07-04,17:38:32
1128,13,2,2016-01-25,02:12:03
1128,1317,2,2012-01-02,08:40:18
1128,1377,1,2011-08-03,04:52:37
1128,266,1,2011-06-14,04:44:12
1128,4970,1,2013-10-30,02:08:16
1128,687,2,2011-07-23,02:36:19
1129,1043,1,2011-06-14,07:51:34
1129,1107,1,2011-06-14,07:51:05
1129,958,2,2011-06-15,19:52:06
113,104,1,2011-03-06,22:29:26
113,1043,2,2011-06-14,21:59:10
113,1053,1,2011-07-14,16:57:43
113,1066,1,2011-06-10,21:45:22
113,1201,2,2011-08-19,18:28:59
113,1207,2,2011-06-23,06:29:36
113,125,2,2011-02-05,06:38:25
113,1292,2,2011-07-14,17:47:15
113,132,3,2011-02-17,05:11:20
113,1340,10,2011-07-18,05:35:40
113,135,2,2011-02-05,18:37:04
113,1396,2,2013-11-24,04:30:34
113,158,1,2011-02-17,22:00:22
113,166,1,2011-02-25,18:21:57
113,171,1,2013-04-15,05:18:09
113,173,2,2011-02-25,21:23:14
113,1764,2,2013-04-28,17:10:19
113,203,2,2011-06-08,22:42:07
113,219,1,2011-05-18,16:25:59
113,23,2,2011-02-05,18:36:22
113,244,1,2011-05-18,16:24:55
113,25,10,2013-04-17,05:13:00
113,295,1,2011-05-18,20:23:39
113,317,1,2011-07-16,21:50:43
113,3451,2,2013-11-23,20:54:22
113,3735,1,2013-04-14,04:49:38
113,3897,1,2013-11-22,00:55:13
113,3971,1,2013-11-22,18:01:25
113,4101,1,2013-04-18,07:04:05
113,4253,2,2013-11-19,04:32:08
113,4320,1,2013-11-22,01:36:31
113,468,7,2011-08-17,17:34:12
113,522,1,2011-06-13,05:48:55
113,550,2,2011-05-17,23:20:01
113,57,2,2011-06-09,05:30:47
113,680,4,2011-05-23,21:44:13
113,688,1,2011-06-17,17:31:11
113,691,1,2011-05-26,17:34:25
113,7,8,2011-05-19,20:49:22
113,72,1,2011-06-26,07:32:40
113,729,1,2011-07-16,00:20:15
113,905,1,2011-06-13,22:50:05
1130,1043,1,2011-06-14,17:26:46
1130,1162,1,2011-07-20,19:35:03
1130,710,1,2011-06-15,20:38:40
1130,978,1,2011-06-17,02:38:52
1131,1185,3,2011-07-10,00:58:50
1131,801,3,2011-07-04,07:55:54
1132,1100,3,2011-06-18,19:28:10
1132,537,1,2011-06-15,03:39:03
1133,1134,1,2011-06-16,18:18:00
1133,1145,-5,2011-06-15,00:44:07
1133,710,10,2011-06-14,19:19:13
1133,768,3,2011-06-14,15:03:30
1134,1,1,2011-06-14,18:07:44
1134,1133,1,2011-06-14,17:57:36
1134,272,1,2011-08-07,21:36:20
1135,962,2,2011-06-15,00:25:11
1139,1005,1,2011-06-14,20:45:43
1139,1140,10,2011-06-14,20:53:14
1139,1141,3,2011-06-14,21:10:48
1139,1142,6,2011-06-14,21:11:17
1139,1143,2,2011-06-14,21:12:02
114,1,2,2011-02-18,20:07:56
114,146,1,2011-02-19,21:07:30
114,149,1,2011-02-19,16:07:47
114,21,1,2011-02-20,03:44:27
114,39,1,2011-01-29,09:58:03
114,4437,1,2013-06-18,00:52:02
1143,1139,4,2011-06-14,21:15:37
1143,1140,6,2011-06-14,21:14:55
1143,1144,4,2011-06-14,21:13:40
1143,1145,5,2011-06-14,21:16:55
1145,710,-10,2011-06-15,00:08:12
1145,804,-10,2011-06-15,00:10:13
1146,570,1,2011-06-14,22:41:47
1147,1149,1,2011-06-15,01:00:38
1147,1287,1,2011-07-01,02:06:11
1147,1317,1,2011-07-10,22:47:53
1149,1147,1,2011-06-15,01:14:53
115,1,1,2014-04-24,21:34:34
115,1202,1,2014-04-24,13:45:12
115,1352,4,2014-04-23,13:54:53
115,17,1,2014-05-04,21:28:49
115,1735,3,2014-04-22,17:24:34
115,1947,3,2013-06-25,12:20:56
115,2,3,2014-04-24,13:40:22
115,2013,-10,2014-04-09,17:59:50
115,2198,1,2014-04-12,23:22:07
115,3,-10,2014-04-24,13:38:11
115,3470,-10,2015-03-10,10:31:04
115,35,3,2013-07-19,11:20:07
115,3572,3,2014-04-22,17:22:48
115,3609,1,2014-03-25,16:30:56
115,39,1,2014-04-22,14:56:57
115,4860,3,2014-04-22,17:26:09
115,5065,3,2014-04-22,17:47:29
115,5157,1,2014-04-24,16:05:59
115,545,3,2014-04-22,17:27:12
115,5496,1,2014-04-07,23:15:49
115,5506,1,2014-04-12,13:27:57
115,5527,1,2014-04-16,18:44:36
115,5534,3,2014-04-22,21:54:01
115,5542,1,2014-04-25,12:39:09
115,5593,1,2014-05-22,11:23:03
115,5884,1,2015-01-12,23:05:50
115,5944,-10,2015-05-13,11:22:58
115,62,-10,2014-04-24,13:37:53
115,664,1,2014-04-25,14:27:32
115,69,3,2014-04-22,17:28:26
115,77,3,2011-02-02,00:03:01
115,78,1,2014-04-24,13:42:52
1150,405,1,2011-06-15,01:12:14
1152,1028,1,2011-06-15,02:24:01
1153,995,1,2011-06-15,03:11:48
1154,1018,1,2011-06-16,10:46:25
1154,1043,1,2011-06-29,06:54:30
1156,775,1,2011-06-15,11:45:57
1157,537,2,2011-06-15,11:27:20
1158,673,5,2011-06-16,00:24:01
1159,1018,2,2013-03-20,15:47:08
1159,1160,1,2011-06-15,19:42:55
1159,1317,5,2012-05-05,19:46:20
1159,3600,1,2013-05-07,16:35:53
1159,570,1,2011-06-15,19:42:46
116,7,2,2011-02-03,00:18:53
1160,1159,5,2011-06-15,21:36:23
1161,520,1,2011-06-16,19:45:46
1162,1,5,2011-08-10,02:43:56
1162,1034,1,2011-08-15,21:06:33
1162,1043,1,2011-06-22,06:42:19
1162,1068,1,2011-06-18,16:08:01
1162,1104,1,2011-06-25,02:57:59
1162,1130,1,2011-07-20,19:30:13
1162,1192,1,2011-06-20,06:19:28
1162,1195,1,2011-06-20,07:08:23
1162,1202,1,2011-06-22,02:06:14
1162,1205,1,2011-06-21,01:44:17
1162,1208,1,2011-06-21,07:16:10
1162,1215,1,2011-06-21,20:02:44
1162,1217,1,2011-06-21,23:41:12
1162,1221,1,2011-06-22,01:49:20
1162,1224,1,2011-06-22,02:13:44
1162,1225,1,2011-06-22,02:53:47
1162,1226,1,2011-06-22,03:57:25
1162,1229,1,2011-06-27,01:10:04
1162,1242,1,2011-08-01,19:05:27
1162,1243,1,2011-06-24,07:55:33
1162,1248,1,2011-06-24,02:27:15
1162,1249,1,2011-06-24,08:30:10
1162,1252,1,2011-07-31,20:14:14
1162,1257,1,2011-06-25,09:17:27
1162,1262,1,2011-06-27,01:39:05
1162,1264,1,2011-06-26,14:03:42
1162,1265,1,2011-06-26,16:15:38
1162,1266,1,2011-06-26,17:06:11
1162,1269,1,2011-06-28,17:18:23
1162,1271,1,2011-06-28,18:53:29
1162,1286,1,2011-08-12,19:36:41
1162,1307,1,2011-07-18,22:11:58
1162,1315,1,2011-07-11,17:03:25
1162,1317,2,2011-08-31,01:07:46
1162,1319,1,2011-07-10,20:37:53
1162,1320,1,2011-07-10,19:33:19
1162,1323,1,2011-07-11,13:56:11
1162,1325,1,2011-07-11,17:04:04
1162,1330,1,2011-07-13,02:45:34
1162,1332,1,2011-07-14,21:32:35
1162,1333,1,2011-07-13,21:57:58
1162,1346,1,2011-07-21,00:27:11
1162,1348,1,2011-07-21,19:54:29
1162,1368,1,2011-09-30,17:12:40
1162,1373,1,2011-07-28,12:12:09
1162,1377,1,2011-07-31,20:25:51
1162,1379,1,2011-07-31,22:19:00
1162,1386,1,2011-09-20,19:21:56
1162,1404,1,2011-08-08,20:20:09
1162,1449,1,2011-08-30,22:47:31
1162,1555,1,2011-12-07,22:17:13
1162,25,2,2011-07-23,00:07:54
1162,309,1,2011-08-10,02:42:00
1162,353,1,2011-06-27,01:30:54
1162,522,2,2011-08-10,02:51:59
1162,530,1,2011-07-14,04:09:18
1162,540,1,2011-08-24,22:04:03
1162,664,1,2011-06-18,16:09:26
1162,666,1,2011-07-20,04:09:30
1162,72,1,2011-06-27,01:12:30
1162,729,1,2011-07-19,01:06:29
1162,775,1,2011-06-18,16:07:50
1162,777,1,2011-06-27,17:41:19
1162,781,1,2011-06-25,07:39:49
1162,794,1,2011-08-02,03:21:52
1162,882,2,2011-09-13,12:40:32
1162,894,1,2011-08-26,23:37:40
1162,905,1,2011-06-28,12:41:34
1162,923,2,2011-07-26,18:15:50
1162,929,1,2011-07-14,04:08:30
1163,1068,1,2011-06-16,00:53:06
1164,209,1,2011-06-16,01:43:29
1164,97,2,2011-06-16,23:55:15
1165,1018,2,2011-06-20,09:08:40
1165,1280,2,2011-06-29,06:34:18
1165,535,1,2011-06-16,10:44:10
1166,1260,1,2011-06-25,20:37:16
1166,387,1,2011-06-16,21:59:17
1166,7,2,2011-06-26,09:22:34
1166,775,2,2011-06-21,07:49:19
1167,1028,1,2011-06-16,22:04:53
1168,1206,1,2011-06-21,03:57:42
1168,204,1,2011-06-19,02:26:01
1168,958,5,2011-06-16,22:44:00
1169,570,2,2011-06-18,21:36:42
1170,1119,1,2011-06-17,02:30:29
1171,1056,6,2011-06-17,02:33:01
1174,1368,1,2011-08-07,21:55:57
1174,270,10,2011-06-30,04:46:17
1174,634,1,2011-07-06,15:50:47
1175,917,1,2011-06-17,20:03:49
1176,1320,1,2011-07-24,18:34:23
1176,1327,-10,2011-07-25,21:23:31
1176,319,1,2011-07-13,20:27:28
1176,363,1,2011-06-17,20:12:27
1177,273,1,2011-06-18,09:49:28
1179,1062,1,2011-06-18,01:05:10
1179,545,1,2011-12-02,16:26:42
1179,775,2,2011-12-02,16:24:48
1180,1096,1,2011-06-18,03:23:25
1180,832,1,2011-06-18,11:04:59
1181,537,1,2011-06-18,03:42:21
1181,978,1,2011-06-19,04:44:20
1182,178,1,2011-06-18,09:55:14
1183,1199,1,2011-06-20,17:47:53
1183,270,5,2011-07-18,17:02:40
1185,1131,1,2011-07-11,05:27:42
1185,1317,2,2011-09-12,06:13:09
1185,1334,1,2012-03-10,04:28:28
1185,1556,3,2012-03-26,08:18:32
1185,1656,8,2012-03-07,16:59:08
1185,1670,2,2012-02-29,19:22:54
1185,1828,1,2012-02-29,12:26:24
1185,1839,5,2012-03-03,05:47:53
1185,1864,4,2012-03-13,21:47:51
1185,1868,1,2012-03-14,05:36:33
1185,1932,5,2012-04-02,16:34:07
1185,1948,1,2012-07-24,01:53:19
1185,2126,2,2012-06-01,07:58:24
1185,2127,1,2012-06-01,08:12:45
1185,2144,1,2012-06-05,04:36:31
1185,2150,1,2012-06-06,07:46:48
1185,2160,1,2012-06-08,12:50:51
1185,2164,4,2012-06-09,22:30:09
1185,2173,3,2012-06-28,06:21:25
1185,2230,2,2012-07-30,08:48:20
1185,2578,1,2012-09-11,11:07:54
1185,309,-10,2012-02-25,07:40:20
1185,3445,1,2013-02-07,03:18:53
1185,3708,2,2013-03-20,11:19:18
1185,3726,1,2013-03-22,13:36:49
1185,4352,3,2013-05-29,14:36:06
1185,506,1,2012-07-07,11:23:26
1185,536,1,2011-07-11,05:26:07
1185,69,1,2012-02-17,14:13:28
1185,801,10,2011-08-22,13:42:17
1185,827,3,2011-08-02,15:10:13
1186,1187,1,2011-06-19,17:15:01
1186,757,4,2011-06-19,16:30:32
1187,1186,1,2011-06-19,17:15:27
1187,1188,1,2011-06-19,17:21:51
1188,1187,2,2011-06-19,17:22:41
1189,651,1,2011-06-20,03:50:22
119,1,10,2011-01-31,23:36:24
119,127,10,2011-02-02,02:03:50
119,25,1,2011-02-02,02:14:33
1190,1301,1,2011-07-05,05:16:24
1190,406,2,2011-06-20,04:01:19
1191,2113,1,2012-07-15,15:47:25
1191,2194,1,2012-07-15,15:47:31
1191,500,10,2011-06-20,10:09:46
1192,1162,1,2011-06-20,09:14:20
1192,1193,1,2011-06-20,06:27:42
1192,832,1,2011-06-21,00:27:39
1192,905,1,2011-08-10,21:15:56
1193,1192,1,2011-06-20,06:28:13
1193,628,-10,2011-08-29,09:04:30
1194,1005,1,2011-06-20,07:07:18
1195,1162,1,2011-06-20,07:10:39
1196,1197,1,2011-06-20,14:32:20
1196,768,8,2011-06-20,09:50:36
1197,1196,1,2011-06-20,14:36:01
1198,1197,-1,2011-06-24,20:31:32
1198,1201,1,2011-08-27,19:26:54
1198,1217,1,2011-06-25,19:22:06
1198,1229,1,2011-06-22,06:52:05
1198,1230,1,2011-06-22,08:38:47
1198,1262,1,2011-06-27,01:15:26
1198,1290,1,2011-09-12,03:54:32
1198,1480,1,2011-10-10,05:08:17
1198,462,1,2011-07-27,04:52:25
1198,882,4,2011-07-05,08:14:46
1199,1183,1,2011-06-22,14:08:15
1199,937,1,2011-07-23,10:52:28
120,1247,1,2011-06-24,00:07:05
120,13,3,2012-06-25,19:28:38
120,1565,3,2012-06-28,22:22:23
120,7,5,2011-03-21,13:00:55
120,716,3,2012-06-25,21:02:02
1200,1028,1,2011-06-21,12:32:13
1200,1201,1,2011-06-20,22:53:19
